step,loss,acc,grad_norm,sharpness,lrs,eos_threshold
0,2.1986212730407715,0.10615289211273193,0.020650549775174963,0.06344913597384604,0.003,666.6666666666666
1,2.1984353065490723,0.11479486525058746,0.022751874996461634,,0.003,666.6666666666666
2,2.1997554302215576,0.11118936538696289,0.023841724309546942,,0.003,666.6666666666666
3,2.1980717182159424,0.11128591746091843,0.01582325938174173,,0.003,666.6666666666666
4,2.1974220275878906,0.11160806566476822,0.013145056550095588,,0.003,666.6666666666666
5,2.197402238845825,0.11184292286634445,0.012174181204343786,,0.003,666.6666666666666
6,2.1975693702697754,0.11212246865034103,0.012261618020224511,,0.003,666.6666666666666
7,2.1975719928741455,0.1109592467546463,0.012225556926219253,,0.003,666.6666666666666
8,2.197842597961426,0.10955613851547241,0.011750260211154967,,0.003,666.6666666666666
9,2.1972618103027344,0.1131090447306633,0.010489805009963342,,0.003,666.6666666666666
10,2.1969375610351562,0.11624632775783539,0.010428028728317532,,0.003,666.6666666666666
11,2.1972503662109375,0.11310190707445145,0.009877945583151755,,0.003,666.6666666666666
12,2.1970505714416504,0.11754967272281647,0.009895627664427498,,0.003,666.6666666666666
13,2.1970386505126953,0.11389889568090439,0.009764909205802379,,0.003,666.6666666666666
14,2.197009801864624,0.11711711436510086,0.009929722898230969,,0.003,666.6666666666666
15,2.197007894515991,0.11777346581220627,0.010963868732858944,,0.003,666.6666666666666
16,2.196864128112793,0.11314109712839127,0.01059464314853861,,0.003,666.6666666666666
17,2.196934938430786,0.11580211669206619,0.011084025789134885,,0.003,666.6666666666666
18,2.1969196796417236,0.11756420880556107,0.010506794294917575,,0.003,666.6666666666666
19,2.1968157291412354,0.11811641603708267,0.010963212825966014,,0.003,666.6666666666666
20,2.1962673664093018,0.12018713355064392,0.011529492559731574,,0.003,666.6666666666666
21,2.196227788925171,0.11896879971027374,0.011286534229327863,,0.003,666.6666666666666
22,2.196213483810425,0.12000496685504913,0.012044822816649745,,0.003,666.6666666666666
23,2.1963064670562744,0.11858509480953217,0.013151974554808555,,0.003,666.6666666666666
24,2.195725202560425,0.12207835167646408,0.012799427532854303,,0.003,666.6666666666666
25,2.195424795150757,0.12089867144823074,0.012785391999460943,,0.003,666.6666666666666
26,2.19545841217041,0.12141910940408707,0.014411755098426475,,0.003,666.6666666666666
27,2.195810079574585,0.12235186994075775,0.01558518210770257,,0.003,666.6666666666666
28,2.194727659225464,0.12681248784065247,0.014509815745432328,,0.003,666.6666666666666
29,2.194856643676758,0.1270674765110016,0.015271653113473341,,0.003,666.6666666666666
30,2.19441819190979,0.12713126838207245,0.016074615680987395,,0.003,666.6666666666666
31,2.194284200668335,0.12728703022003174,0.016969893377157323,,0.003,666.6666666666666
32,2.1935389041900635,0.1256212741136551,0.018327122331630176,,0.003,666.6666666666666
33,2.1927292346954346,0.12849925458431244,0.01843229492240124,,0.003,666.6666666666666
34,2.191988468170166,0.1320856362581253,0.0196301742207171,,0.003,666.6666666666666
35,2.192570686340332,0.12978045642375946,0.022182712108694127,,0.003,666.6666666666666
36,2.1910629272460938,0.13621318340301514,0.02172930679528399,,0.003,666.6666666666666
37,2.1904141902923584,0.13685473799705505,0.02312364265342883,,0.003,666.6666666666666
38,2.189846992492676,0.13944140076637268,0.023683396316600196,,0.003,666.6666666666666
39,2.188598394393921,0.1412913054227829,0.025501776908636135,,0.003,666.6666666666666
40,2.1884982585906982,0.13583874702453613,0.027237414491458122,,0.003,666.6666666666666
41,2.1864538192749023,0.13886821269989014,0.027912407285374797,,0.003,666.6666666666666
42,2.1847169399261475,0.14380384981632233,0.03087655082189293,,0.003,666.6666666666666
43,2.185729742050171,0.13949836790561676,0.035270728527022635,,0.003,666.6666666666666
44,2.1850333213806152,0.1419285386800766,0.03630538555290035,,0.003,666.6666666666666
45,2.180619239807129,0.14555992186069489,0.0368991421504839,,0.003,666.6666666666666
